,gid,Y,총인구,유소년인구,승용차_14시_19시,혼잡빈도강도합,혼잡시간강도합,학원,체육시설,횡단보도,아파트,삼거리,사거리,평균유동인구,신호등,횡단보도길이,주정차단속
1224,다사612063,1,0,0,391.73,188.68,197.43,0,0,0,0,0,0,0,0,0,0
1225,다사612064,1,0,0,1395.01,89.82,147.6,0,0,0,0,0,0,0,0,0,0
1226,다사612065,1,143,0,1395.01,89.82,147.6,0,0,2,0,0,0,10,0,0.432303914,14
1227,다사612066,1,399,12,4981.36,219.75,322.58,0,0,0,0,1,0,7,0,0,0
1228,다사612067,1,80,0,12022.14,387.61,509.95,0,0,0,0,1,0,9,0,0,1
1229,다사612068,1,80,7,28305.54,776.39,1050.64,0,0,0,0,0,1,6,3,0,5
1230,다사612069,1,183,13,22888.28,682.56,916.09,0,0,0,5,0,1,20,0,0,0
1231,다사612070,1,461,43,8961.01,636.18,776.62,4,0,0,6,0,0,8,0,0,0
1232,다사612071,1,0,0,14383.3,651.18,819.61,0,0,1,0,0,0,3,0,0.181744967,41
1233,다사612072,1,179,16,5422.29,15,42.99,0,0,0,4,0,0,47,0,0,0
1234,다사612073,1,154,10,12955.09,203.55,276.53,4,0,2,2,0,0,21,5,0.499720952,0
1235,다사612074,1,115,0,26633.4,339.29,502.2,0,0,0,3,1,0,2,0,0,1
1236,다사612075,1,170,13,11893.23,37.33,99.84,0,0,2,1,1,0,1,3,0.579330602,0
1237,다사612076,1,0,0,11893.23,37.33,99.84,0,0,0,0,0,0,3,0,0,0
1238,다사612077,1,0,0,13290.7,184.86,192.43,0,0,0,0,0,0,1,0,0,0
1239,다사612078,1,0,0,27280.65,546.31,578.84,0,0,0,0,0,0,25,0,0,0
1240,다사612079,1,0,0,28010.45,697.75,771.21,0,0,0,0,0,0,19,0,0,0
1241,다사612080,1,0,0,77771.71,1688.01,1932.9,0,0,2,0,1,0,27,3,1.289591494,14
1242,다사612081,1,0,0,75892.57,1310.63,1537.53,0,0,4,0,1,0,5,4,2.60310116,97
1243,다사612082,1,259,25,13386.6,190.12,194.39,0,0,0,2,1,0,2,0,0,0
1244,다사612083,1,431,105,13386.6,190.12,194.39,0,0,0,2,0,0,0,0,0,0
1245,다사612084,1,311,89,0,0,0,0,0,0,1,0,0,1,0,0,0
1246,다사612085,1,633,193,0,0,0,4,1,0,2,0,0,0,0,0,0
1247,다사612086,1,297,72,3978.85,89.26,140.79,0,0,0,1,1,0,0,0,0,0
1248,다사612097,0,0,0,23864.4,241.81,338.53,0,0,0,0,0,0,3,0,0,2
1249,다사612098,0,0,0,23864.4,241.81,338.53,0,0,0,0,0,0,5,6,0,0
1250,다사612099,1,0,0,16222.52,241.81,338.53,0,0,0,0,0,0,4,0,0,0
1251,다사612100,1,0,0,22986.04,155.61,284.39,0,0,0,0,0,1,3,0,0,0
1252,다사612101,1,0,0,74471.09,511.92,961.78,0,0,0,0,0,1,1,7,0,0
1253,다사612102,1,269,49,58067.07,452.09,815.98,0,0,0,1,0,1,0,0,0,0
1254,다사612103,1,706,133,0,0,0,0,0,0,2,0,0,0,0,0,0
1255,다사612104,0,389,76,0,0,0,0,0,0,1,0,0,1,0,0,0
1256,다사612105,1,634,96,0,0,0,0,0,0,3,0,0,4,0,0,0
1257,다사612106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,다사612109,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,다사612112,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
1260,다사613041,1,0,0,16868.04,116.52,186.16,0,0,0,0,0,1,1,0,0,0
1261,다사613054,1,147,0,1949.87,455.82,562.84,0,0,0,0,0,0,1,0,0,74
1262,다사613055,1,121,0,2944.37,543.45,728.67,0,0,0,0,0,0,1,0,0,0
1263,다사613056,1,223,20,15416.14,195.38,431.51,0,0,0,0,0,1,26,0,0,40
1264,다사613057,1,120,8,14421.64,107.75,265.68,1,0,0,0,0,1,4,0,0,6
1265,다사613058,1,192,13,3633.58,190.9,198.24,0,0,0,0,0,0,1,0,0,0
1266,다사613059,1,135,6,3633.58,190.9,198.24,0,0,0,0,0,0,2,0,0,1
1267,다사613060,1,7,0,3633.58,190.9,198.24,0,0,1,0,0,0,0,0,0.201150704,0
1268,다사613061,1,0,0,3734.81,99.18,142.25,0,0,0,0,0,0,2,0,0,0
1269,다사613062,1,10,0,3734.81,99.18,142.25,1,0,0,0,0,0,10,2,0,1
1270,다사613063,1,8,0,3734.81,99.18,142.25,0,0,1,0,0,0,4,3,0.383892173,0
1271,다사613064,1,45,0,9687.98,226.07,390.55,0,0,1,0,0,0,4,3,0.361401107,0
1272,다사613065,1,69,0,14426.03,467.15,712.69,5,1,2,0,0,0,4,4,0.59185301,176
1273,다사613066,1,0,0,19337.63,495.85,744.55,0,0,1,0,1,0,19,3,0.464189095,0
1274,다사613067,1,52,0,14358.31,268.17,444.87,0,0,2,0,1,0,13,4,0.85284516,1
1275,다사613068,1,109,12,25247.13,540.65,752.44,0,0,4,0,0,1,20,5,1.234076596,2
1276,다사613069,1,76,0,25247.13,540.65,752.44,0,0,0,0,0,1,5,0,0,0
1277,다사613070,1,0,0,15454.58,305.05,433.69,0,0,0,1,0,0,7,0,0,0
1278,다사613071,1,0,0,19466.48,320.12,475.25,0,0,2,0,0,0,3,5,0.549627302,0
1279,다사613072,1,0,0,9434.19,30.07,84.55,0,0,0,0,0,0,6,0,0,0
1280,다사613073,1,0,0,16966.99,218.62,318.09,0,0,0,0,0,0,16,0,0,0
1281,다사613074,1,0,0,74656.17,1165.07,1355.82,0,0,1,0,1,1,0,2,0.274062677,0
1282,다사613075,1,0,0,61701.08,961.52,1079.29,0,0,0,0,1,1,0,2,0,2
1283,다사613076,1,0,0,13242.82,184.86,192.43,0,0,0,0,0,0,16,0,0,2
1284,다사613077,1,0,0,13242.82,184.86,192.43,0,0,0,1,0,0,10,0,0,0
1285,다사613078,1,0,0,29165.91,723.79,771.9,0,0,0,3,0,0,22,0,0,0
1286,다사613079,1,0,0,29165.91,723.79,771.9,0,1,3,0,0,0,19,0,0.657805978,445
1287,다사613080,1,0,0,38220.71,1229.64,1434.22,0,0,1,0,1,0,17,0,0.192049684,363
1288,다사613081,1,315,66,10874.17,874.65,1056.47,0,0,0,2,1,0,18,0,0,15
1289,다사613082,1,153,22,1258.56,190.43,198.6,0,0,0,1,0,0,12,0,0,0
1290,다사613083,1,598,74,246.32,0,0,0,0,0,2,0,0,2,0,0,0
1291,다사613084,1,0,0,246.32,0,0,0,0,0,0,0,0,1,0,0,0
1292,다사613085,1,497,125,4225.17,89.26,140.79,0,0,0,1,0,1,1,0,0,0
1293,다사613086,1,117,27,3978.85,89.26,140.79,0,0,0,2,0,1,1,0,0,35
1294,다사613087,1,0,0,3978.85,89.26,140.79,0,0,0,0,0,0,0,0,0,0
1295,다사613099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,다사613101,1,0,0,31502.61,205.45,398.91,0,0,0,0,0,1,4,0,0,0
1297,다사613102,1,391,70,10496.88,81.6,137.17,0,0,0,1,0,1,0,0,0,0
1298,다사613103,1,717,118,0,0,0,0,0,0,2,0,0,0,0,0,0
1299,다사613104,0,350,50,0,0,0,0,0,0,1,0,0,0,0,0,0
1300,다사613105,0,693,101,0,0,0,0,0,0,1,0,0,4,0,0,0
1301,다사613106,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1302,다사613107,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,다사613108,0,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,다사613109,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1305,다사613110,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1306,다사613111,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1307,다사613112,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1308,다사614033,1,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0
1309,다사614034,1,93,0,0,0,0,0,0,0,1,0,0,36,0,0,0
1310,다사614035,1,377,32,0,0,0,0,0,0,5,0,0,8,0,0,0
1311,다사614036,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,다사614037,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,다사614038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1314,다사614039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,다사614040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,다사614041,1,0,0,17083.17,259.54,304.36,0,0,0,0,0,0,1,0,0,0
1317,다사614042,1,0,0,17083.17,259.54,304.36,0,0,0,0,0,0,0,0,0,0
1318,다사614044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,다사614045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,다사614052,1,0,0,153.4,99.88,99.96,0,0,0,0,0,0,0,0,0,0
1321,다사614053,1,0,0,1518.45,547.9,587.15,0,0,0,0,0,0,2,0,0,0
1322,다사614054,1,30,0,2094.69,551.23,662.19,0,0,0,0,0,0,4,0,0,31
1323,다사614055,1,264,24,3159.44,621.83,823.13,0,0,0,0,0,0,1,0,0,114
1324,다사614056,1,230,20,16121.96,401.02,711.8,0,0,0,0,0,0,10,3,0,12
1325,다사614057,1,62,0,14182.75,131.8,276.51,13,1,1,0,0,0,2,1,0.388816041,2
1326,다사614058,1,143,6,0,0,0,9,0,0,0,0,0,0,0,0,1
1327,다사614059,1,278,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,다사614060,1,126,9,3633.58,190.9,198.24,0,0,0,0,0,0,2,0,0,0
1329,다사614061,1,10,0,3633.58,190.9,198.24,0,0,0,0,0,0,0,0,0,0
1330,다사614062,1,0,0,3633.58,190.9,198.24,0,0,0,0,0,0,3,0,0,0
1331,다사614063,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1332,다사614064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,다사614065,1,0,0,421.16,190.61,198.98,0,0,0,0,0,0,5,0,0,0
1334,다사614066,1,0,0,421.16,190.61,198.98,0,0,0,0,0,0,14,0,0,0
1335,다사614067,1,0,0,11765.66,282.65,434.42,0,0,0,0,0,0,0,0,0,0
1336,다사614068,1,0,0,37566.79,702.93,990.93,0,0,0,0,1,0,4,0,0,0
1337,다사614069,1,137,0,26429.85,565.64,738.25,0,0,0,0,1,0,5,0,0,15
1338,다사614070,1,22,0,3835.5,41.43,85.84,0,0,0,0,0,0,6,0,0,0
1339,다사614071,1,0,0,7847.4,56.5,127.4,0,0,0,0,0,0,0,0,0,0
1340,다사614073,1,0,0,38032.38,557.61,578.03,0,0,0,0,0,0,9,0,0,0
1341,다사614074,1,6,0,71925.42,1152.42,1280.01,0,0,1,0,0,1,3,1,0.73361994,2
1342,다사614075,1,0,0,61934.58,1052.61,1213.64,0,0,1,0,0,1,0,3,0.195677913,0
1343,다사614076,1,0,0,6414.98,206.95,308.12,0,0,0,2,0,0,2,0,0,0
1344,다사614077,1,0,0,4984.05,41.49,96.06,0,0,0,3,0,0,9,0,0,0
1345,다사614078,1,0,0,9990.16,588.49,684.46,0,0,0,2,0,1,7,0,0,0
1346,다사614079,1,0,0,16326.99,869.15,1047.64,41,2,4,0,0,1,15,2,0.975992169,91
1347,다사614080,1,74,0,24765.89,958.1,1278.94,5,1,0,0,1,1,13,0,0,0
1348,다사614081,1,221,24,32782.77,1221.39,1632.63,0,0,8,1,1,1,8,8,4.381531146,579
1349,다사614082,1,0,0,31763.56,767.35,1081.47,0,0,0,1,0,1,7,0,0,0
1350,다사614083,1,212,60,12269.43,0,0,0,0,0,1,0,0,6,0,0,0
1351,다사614084,1,0,0,15243.57,0,0,0,0,0,0,0,0,0,0,0,0
1352,다사614085,1,646,175,17452.88,238.44,329.43,0,0,0,2,0,1,1,0,0,0
1353,다사614086,1,6,0,9526.51,238.44,329.43,0,0,6,0,0,1,8,8,2.784638214,0
1354,다사614087,1,13,0,1218.14,149.18,188.64,0,0,0,0,0,0,2,0,0,0
1355,다사614088,1,9,0,1218.14,149.18,188.64,0,0,0,0,0,0,0,0,0,0
1356,다사614102,1,389,70,10496.88,81.6,137.17,0,0,0,1,0,0,0,0,0,0
1357,다사614103,1,351,53,0,0,0,0,0,0,1,0,0,1,0,0,2
1358,다사614104,0,263,30,0,0,0,0,0,0,1,0,0,4,0,0,1
1359,다사614105,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
1360,다사614106,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1361,다사614107,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,다사614108,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1363,다사614109,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1364,다사615032,1,0,0,39510.79,908.29,1003.64,0,0,0,0,0,0,17,2,0,0
1365,다사615033,1,29,0,39510.79,908.29,1003.64,0,0,0,0,0,0,21,1,0,0
1366,다사615034,1,10,0,4127.76,60.69,104.4,0,0,1,1,0,0,36,0,0.187630806,0
1367,다사615035,1,542,65,14203.17,470.05,723.71,0,0,2,9,0,0,40,3,0.600683799,0
1368,다사615036,1,0,0,14409.64,596.41,900.21,0,0,0,0,0,0,1,0,0,0
1369,다사615037,1,650,127,436.42,305.65,371.87,5,0,1,4,0,0,6,0,0.222431158,0
1370,다사615038,1,381,78,206.47,126.36,176.5,0,0,0,2,0,0,14,0,0,0
1371,다사615039,1,316,47,0,0,0,0,0,0,6,0,0,7,0,0,0
1372,다사615040,1,546,115,0,0,0,0,0,0,3,0,0,4,0,0,0
1373,다사615041,1,350,77,17498.22,414.13,498.15,0,0,0,2,0,0,3,0,0,0
1374,다사615042,1,0,0,17498.22,414.13,498.15,0,0,0,0,0,0,5,0,0,0
1375,다사615043,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,다사615044,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1377,다사615045,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1378,다사615046,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1379,다사615047,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1380,다사615048,1,51,0,2848.25,396.62,491,0,0,0,0,0,0,1,0,0,0
1381,다사615049,1,70,0,2848.25,396.62,491,0,0,1,0,0,0,2,2,0.32258444,218
1382,다사615050,1,46,0,5110.29,766.21,885.07,0,0,0,0,0,0,2,0,0,6
1383,다사615051,1,0,0,5116.39,751.4,881.02,0,0,0,0,0,0,27,0,0,21
1384,다사615052,1,0,0,4426.96,743.73,842.75,0,0,0,0,0,0,38,0,0,2
1385,다사615053,1,0,0,3036.68,688.62,766.34,0,0,0,0,0,1,33,0,0,0
1386,다사615054,1,0,0,2662.63,618.55,748.77,0,0,0,0,0,1,0,0,0,0
1387,다사615055,1,16,0,1939.21,269.22,435.29,0,0,0,0,0,0,4,0,0,5
1388,다사615056,1,64,0,16121.96,401.02,711.8,0,0,0,0,0,0,1,0,0,4
1389,다사615057,1,0,0,14397.82,210.18,370.97,0,0,0,0,0,0,0,0,0,22
1390,다사615058,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,다사615059,1,153,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1392,다사615060,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1393,다사615061,1,141,12,3633.58,190.9,198.24,0,0,0,0,0,0,0,0,0,23
1394,다사615062,1,0,0,3633.58,190.9,198.24,0,0,0,0,1,0,0,0,0,47
1395,다사615063,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1396,다사615064,1,177,7,17308.54,312.8,489.89,0,0,0,1,0,1,1,0,0,0
1397,다사615065,1,148,6,12312.89,287.76,415.03,0,0,0,1,0,1,8,0,0,0
1398,다사615066,1,157,6,5210.54,59.54,125.65,0,0,1,0,0,0,7,0,0.230374423,2
1399,다사615067,1,83,6,11765.66,282.65,434.42,0,0,1,2,0,0,16,0,0.21411706,0
1400,다사615068,1,512,32,43910.43,929.03,1307.85,0,0,1,2,1,0,7,0,0.231125197,0
1401,다사615069,1,98,13,26727.51,552.55,738.88,0,0,0,0,1,0,0,0,0,0
1402,다사615070,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,다사615071,1,0,0,54670.32,833.61,911.37,0,0,1,0,1,0,0,2,0.470738794,0
1404,다사615072,1,0,0,54670.32,833.61,911.37,0,0,1,0,1,0,2,0,0.695244044,0
1405,다사615073,1,0,0,38032.38,557.61,578.03,0,0,0,0,1,0,0,0,0,0
1406,다사615074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,다사615075,1,28,0,26979.62,627.88,999.71,0,0,0,0,0,1,0,0,0,0
1408,다사615076,1,13,0,12617.82,274.03,484.22,0,0,4,1,0,1,0,7,1.200009058,0
1409,다사615077,1,37,0,4984.05,41.49,96.06,0,0,3,0,0,0,5,5,1.082459196,1
1410,다사615078,1,128,17,13552.76,504.2,655.17,11,0,2,0,0,1,4,2,0.884195507,0
1411,다사615079,1,73,14,15237.88,642,842.62,0,0,5,0,0,1,3,4,1.752842977,663
1412,다사615080,1,0,0,10839.79,679.27,904.65,0,0,0,0,0,1,1,0,0,0
1413,다사615081,1,183,39,21555.78,847.96,1259.14,0,0,0,1,0,1,4,0,0,0
1414,다사615082,1,735,189,7571.21,425.69,667.97,0,0,0,3,0,1,5,0,0,0
1415,다사615083,1,528,147,0,0,0,0,0,0,2,0,0,1,0,0,0
1416,다사615084,1,621,151,0,0,0,20,1,0,2,0,0,0,0,0,23
1417,다사615085,1,314,76,2352.3,0,0,0,0,0,1,0,1,0,0,0,0
1418,다사615086,1,0,0,2092.29,0,0,0,0,0,0,0,1,0,0,0,0
1419,다사615087,1,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1420,다사615088,1,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1421,다사615089,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1422,다사615102,0,0,0,10496.88,81.6,137.17,0,0,0,0,0,0,3,0,0,0
1423,다사615103,0,0,0,10496.88,81.6,137.17,0,0,0,0,0,0,5,0,0,5
1424,다사616033,1,48,0,45444.44,1214.88,1268.44,0,0,1,0,0,0,7,1,0.177360241,0
1425,다사616034,1,51,0,39936.16,1345.03,1532,8,2,0,1,0,0,36,0,0,10
1426,다사616035,1,121,11,15451.04,762.76,1101.02,0,0,0,4,0,0,54,0,0,1
1427,다사616036,1,336,30,24313.67,1508.85,2005.39,0,1,1,8,0,0,29,0,0.234025469,2
1428,다사616037,1,113,8,14157.69,955.7,1191.19,0,0,4,0,0,0,6,1,1.308446918,70
1429,다사616038,1,342,29,8912.4,385.15,493.84,0,0,0,1,0,0,6,0,0,49
1430,다사616039,1,626,67,10903.99,515.6,670.46,0,0,0,5,0,0,33,0,0,0
1431,다사616040,1,703,132,5502.22,438.08,544.44,55,0,0,3,0,0,6,0,0,0
1432,다사616041,1,342,84,48212.98,1546.79,1869.62,35,6,0,2,0,0,6,0,0,35
1433,다사616042,1,0,0,53613.67,1581.94,1976.21,0,0,1,0,0,0,3,2,0.127443966,0
1434,다사616043,1,0,0,10236.2,125.61,258.13,0,0,2,0,0,0,3,1,0.458209316,0
1435,다사616044,1,8,0,5229.21,203.14,307.83,0,0,3,0,0,0,8,2,0.588486948,0
1436,다사616045,1,0,0,11211.69,400.59,604.8,0,0,1,0,0,1,24,1,0.333358675,14
1437,다사616046,1,0,0,5211.3,203.25,303.39,0,0,0,0,0,1,8,0,0,28
1438,다사616047,1,15,0,10590.04,295.98,456.69,0,0,0,0,0,0,7,0,0,10
1439,다사616048,1,0,0,20033.9,908.21,1255.31,0,0,1,0,0,1,0,0,0.390219693,1
1440,다사616049,1,85,0,16959.82,797.22,1104.88,0,0,3,0,0,1,3,4,1.291345853,12
1441,다사616050,1,87,0,13413.14,1090.36,1369.8,0,0,1,0,0,0,38,0,0.320093029,175
1442,다사616051,1,38,0,17147.31,1266.15,1579.39,1,0,2,0,0,0,43,0,0.544947599,8
1443,다사616052,1,140,0,16235.94,741.48,995.82,0,0,0,0,0,0,53,0,0,1
1444,다사616053,1,0,0,18833.05,1105.23,1413.93,0,0,6,0,1,1,18,7,1.832358495,3
1445,다사616054,1,80,0,13734.74,845.85,1070.79,0,0,3,0,1,1,27,3,0.927908269,86
1446,다사616055,1,76,0,3936.78,167.07,190.39,0,0,2,0,0,0,14,0,0.474723618,48
1447,다사616056,1,68,0,28069.13,590.03,815.29,0,1,3,0,0,0,19,8,0.795722709,11
1448,다사616057,1,104,0,28069.13,590.03,815.29,3,0,1,0,0,0,10,0,0.243308156,13
1449,다사616058,1,131,12,3734.23,143.9,181.61,0,0,1,0,0,0,7,0,0.183835491,74
1450,다사616059,1,104,0,3734.23,143.9,181.61,0,0,1,0,1,0,9,0,0.183912455,4
1451,다사616060,1,259,16,3734.23,143.9,181.61,1,0,0,4,1,0,13,0,0,7
1452,다사616061,1,139,11,3734.23,143.9,181.61,0,0,2,1,0,0,18,0,0.460016904,6
1453,다사616062,1,90,0,22517.74,708.59,835.37,0,0,1,0,1,0,29,2,0.25092973,16
1454,다사616063,1,9,0,22517.74,708.59,835.37,0,0,1,0,1,0,8,3,0.236005992,5
1455,다사616064,1,0,0,20913.55,510.92,786.77,0,0,1,0,0,1,3,0,0.268734457,5
1456,다사616065,1,150,0,20913.55,510.92,786.77,0,0,0,2,0,1,4,0,0,7
1457,다사616066,1,54,0,8815.55,257.66,422.53,0,1,0,0,0,0,3,0,0,0
1458,다사616067,1,153,9,4020.07,376.92,528.42,0,0,0,1,0,0,2,0,0,4
1459,다사616068,1,352,21,4020.07,376.92,528.42,0,0,0,3,0,0,8,0,0,0
1460,다사616069,1,155,8,27043.47,464.06,543.47,5,0,0,0,0,0,1,0,0,0
1461,다사616070,1,38,0,39828.09,647.92,735.52,0,0,1,0,1,0,1,0,0.175177623,0
1462,다사616071,1,0,0,69064.29,1108.3,1258.86,0,0,0,0,1,0,2,2,0,0
1463,다사616072,1,0,0,69678.39,1132.25,1279.38,0,0,2,0,1,0,6,8,0.807711903,0
1464,다사616073,1,0,0,24891.02,612.02,798.36,0,0,1,0,1,0,3,6,0.424177419,0
1465,다사616074,1,21,0,21640.83,913.56,1152.99,2,1,2,0,0,0,6,6,0.677040111,47
1466,다사616075,1,59,0,29422.3,1159.37,1538.71,0,0,3,5,0,1,18,8,0.806457029,0
1467,다사616076,1,241,29,18845.88,695.5,998,0,0,2,4,0,1,2,1,0.422010012,0
1468,다사616077,1,0,0,1590.69,331.56,435.26,0,0,0,0,0,0,3,0,0,0
1469,다사616078,1,124,13,0,0,0,0,0,0,0,0,0,2,0,0,0
1470,다사616079,1,306,56,3412.12,286.35,370.84,0,0,0,1,0,0,6,0,0,1
1471,다사616080,1,195,27,1687.28,325.75,386.38,0,0,0,1,0,0,11,0,0,0
1472,다사616081,1,184,43,5633.71,411.24,657.29,0,0,0,1,0,1,3,0,0,6
1473,다사616082,1,479,95,5633.71,411.24,657.29,0,0,0,2,0,1,2,0,0,0
1474,다사616083,1,492,125,0,0,0,0,0,0,2,0,0,0,0,0,0
1475,다사616084,1,489,128,0,0,0,0,0,0,2,0,0,0,0,0,0
1476,다사616085,1,492,130,3356.78,123.77,164.04,0,0,0,2,0,0,2,0,0,0
1477,다사616086,1,11,0,2452.64,100,100,0,0,2,0,0,0,2,0,0.766173637,0
1478,다사616088,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1479,다사616089,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1480,다사616102,0,0,0,10496.88,81.6,137.17,0,0,0,0,0,1,10,0,0,0
1481,다사617032,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1482,다사617033,1,0,0,45444.44,1214.88,1268.44,0,0,1,0,0,0,18,2,0.154058752,0
1483,다사617034,1,682,82,34886.02,1016.87,1069.16,0,0,0,4,0,0,33,0,0,1
1484,다사617035,1,1033,180,191.89,142.19,191.75,0,0,0,12,0,0,9,0,0,0
1485,다사617036,1,193,9,1392.3,574.77,669.24,0,0,0,0,0,0,5,0,0,17
1486,다사617037,1,123,9,10112.81,817.73,971.33,0,1,2,0,0,0,8,0,0.334786284,182
1487,다사617038,1,204,24,9073.83,479.23,592.66,0,1,2,1,0,0,18,0,0.438775392,25
1488,다사617039,1,841,114,10903.99,515.6,670.46,0,0,3,6,0,0,14,8,0.766984894,0
1489,다사617040,1,257,27,16655.51,774.08,1042.13,0,0,0,5,0,0,3,0,0,1
1490,다사617041,1,0,0,59520.4,1812.93,2211.72,0,0,1,0,0,0,21,3,0.465242858,38
1491,다사617042,1,259,50,59113.47,1624.11,1981.94,0,0,3,1,0,0,64,1,1.096662731,0
1492,다사617043,1,430,75,10236.2,125.61,258.13,0,0,1,5,0,0,2,2,0.416898814,0
1493,다사617044,1,223,42,11211.69,400.59,604.8,0,0,1,5,0,0,3,2,0.416313013,0
1494,다사617045,1,626,139,12508.33,529.26,781.6,0,0,3,4,0,1,3,1,1.285257088,0
1495,다사617046,1,635,102,5982.48,197.45,296.97,0,0,0,2,0,1,22,1,0,0
1496,다사617047,1,566,98,10590.04,295.98,456.69,0,0,0,4,0,0,9,0,0,0
1497,다사617048,1,68,0,16884.71,480.86,747.1,52,2,2,0,0,1,14,0,0.575689983,170
1498,다사617049,1,170,9,15385.65,519.05,773.6,0,0,1,2,0,1,6,1,0.612953016,44
1499,다사617050,1,320,6,9400.44,512.24,681.35,0,0,0,1,0,0,11,0,0,1
1500,다사617051,1,150,0,13395.06,598.34,831.92,0,0,0,0,0,0,15,0,0,10
1501,다사617052,1,250,6,3994.62,86.1,150.57,0,0,0,0,0,0,34,0,0,1
1502,다사617053,1,30,0,16094.59,611.9,846.9,0,0,0,0,1,1,18,0,0,1
1503,다사617054,1,175,0,12099.97,525.8,696.33,0,0,0,0,1,1,10,0,0,0
1504,다사617055,1,169,9,3936.78,167.07,190.39,0,0,0,0,0,0,3,0,0,0
1505,다사617056,1,34,0,34973.07,718.06,989.23,0,0,1,0,0,0,16,1,0.417545425,1
1506,다사617057,1,140,0,10180.63,249.68,338.22,0,1,0,0,0,0,17,0,0,1
1507,다사617058,1,100,0,3734.23,143.9,181.61,0,1,0,0,0,0,13,0,0,0
1508,다사617059,1,61,0,3734.23,143.9,181.61,0,0,0,0,1,0,9,0,0,0
1509,다사617060,1,100,0,3734.23,143.9,181.61,0,0,0,0,1,0,10,0,0,0
1510,다사617061,1,150,0,3734.23,143.9,181.61,1,0,0,0,0,0,9,0,0,0
1511,다사617062,1,128,11,8866.28,343.46,381.51,4,0,0,1,0,0,26,0,0,137
1512,다사617063,1,89,6,22517.74,708.59,835.37,0,0,2,0,0,0,7,2,0.499720983,15
1513,다사617064,1,0,0,5132.05,199.56,199.9,0,0,0,0,0,0,0,0,0,0
1514,다사617065,1,0,0,5713.33,385.18,490.51,0,0,0,0,0,0,6,0,0,0
1515,다사617066,1,114,8,3095.32,231.72,310.43,0,0,0,0,0,0,2,0,0,1
1516,다사617067,1,170,11,634.4,154.93,194.36,0,0,0,0,0,0,9,0,0,0
1517,다사617068,1,161,10,52770.46,1039.63,1138.89,8,0,0,0,0,0,3,2,0,0
1518,다사617069,1,10,0,39619.98,654.57,740.18,0,0,0,0,0,0,6,0,0,0
1519,다사617070,1,151,11,39828.09,647.92,735.52,0,0,1,3,1,0,0,0,0.329942243,0
1520,다사617072,1,135,14,15974.49,350.01,448.66,0,0,1,0,1,0,4,0,0.28243084,4
1521,다사617073,1,261,24,10830.18,339.09,424.96,0,0,0,0,1,0,5,0,0,0
